condition,draw,doc_id,target_tokens,n_chunks,fact_id,fact_class,gold,distractor,prediction,semantic_hit,exact_hit,distractor_hit,clean_hit,answer_logprob,distractor_logprob,rank_margin,n_prompt_tokens,n_active_positions,n_generated
NOCTX,A,A-s11-d2-t16384,16384,64,A-2-proper_noun-0,proper_noun,Ingrid Vantol,Miriam Okonkwo,Calder,False,False,False,False,-7.83883810043335,-4.749078750610352,-3.089759349822998,92,92,3
NOCTX,A,A-s11-d2-t16384,16384,64,A-2-composition-0,composition,Ashcombe,Fennhollow,CEDAR-6019 Facility,False,False,False,False,-10.825078964233398,-8.511938095092773,-2.313140869140625,103,103,9
NATIVE,A,A-s11-d3-t16384,16384,64,A-3-semantic-0,semantic,olive,blue,blue,False,False,True,False,-0.6568767428398132,-0.3137531280517578,-0.3431236147880554,16982,16982,2
NATIVE,A,A-s11-d3-t16384,16384,64,A-3-identifier-0,identifier,RT-5106-RT,XD-7512-XD,RT-5106-RT,True,True,False,True,0.0,-5.085944652557373,5.085944652557373,16988,16988,9
NATIVE,A,A-s11-d3-t16384,16384,64,A-3-number-0,number,"11,446","17,101","11,446",True,True,False,True,-9.934104383546583e-08,-3.666682481765747,3.6666823824247032,16989,16989,7
NATIVE,A,A-s11-d3-t16384,16384,64,A-3-date-0,date,2030-01-19,2031-11-11,2030-01-19,True,True,False,True,0.0,-2.799999952316284,2.799999952316284,16988,16988,11
NATIVE,A,A-s11-d3-t16384,16384,64,A-3-hash-0,hash,7d15591c976439fc,75a2ccbb94d8a8ed,7d15591c976439fc,True,True,False,True,0.0,-2.711540460586548,2.711540460586548,16986,16986,16
NATIVE,A,A-s11-d3-t16384,16384,64,A-3-path-0,path,/var/opt/mirren/spool/kx91.log,/var/opt/mirren/spool/kx23.log,/var/opt/mirren/spool/kx91.log,True,True,False,True,-1.728359166008886e-05,-2.8750171661376953,2.8749998825460352,16987,16987,13
NATIVE,A,A-s11-d3-t16384,16384,64,A-3-url-0,url,https://relay.example.org/rel/9448,https://depot.example.net/rel/5608,https://relay.example.org/rel/9448,True,True,False,True,-2.880888985146157e-07,-2.634615898132324,2.6346156100434257,16986,16986,13
NATIVE,A,A-s11-d3-t16384,16384,64,A-3-proper_noun-0,proper_noun,Tobias Vantol,Ingrid Okonkwo,"Tobias Vantol, the compliance registrar, signed off on the Vestry-5026 handover.",True,True,False,True,-4.967046720594226e-07,-7.4441399574279785,7.4441394607233065,16988,16988,26
NATIVE,A,A-s11-d3-t16384,16384,64,A-3-composition-0,composition,Longmere,Ravensgate,Fennhollow,False,False,False,False,-5.371581554412842,-0.27974385023117065,-5.091837704181671,16998,16998,5
NOCTX,A,A-s11-d3-t16384,16384,64,A-3-semantic-0,semantic,olive,blue,UNKNOWN,False,False,False,False,-8.699877738952637,-6.774643898010254,-1.9252338409423828,87,87,2
NOCTX,A,A-s11-d3-t16384,16384,64,A-3-identifier-0,identifier,RT-5106-RT,XD-7512-XD,UNKNOWN,False,False,False,False,-5.302305698394775,-5.002780437469482,-0.29952526092529297,93,93,2
NOCTX,A,A-s11-d3-t16384,16384,64,A-3-number-0,number,"11,446","17,101",1250000,False,False,False,False,-2.862403154373169,-2.854445457458496,-0.007957696914672852,94,94,8
NOCTX,A,A-s11-d3-t16384,16384,64,A-3-date-0,date,2030-01-19,2031-11-11,"July 1, 2021",False,False,False,False,-3.3870491981506348,-3.419640302658081,0.03259110450744629,93,93,10
NOCTX,A,A-s11-d3-t16384,16384,64,A-3-hash-0,hash,7d15591c976439fc,75a2ccbb94d8a8ed,3a7d6f8e9c0b1a2d3e4f5a6b7c8d9e0f1a2b3c4d5e6f7890,False,False,False,False,-2.9329299926757812,-3.7901856899261475,0.8572556972503662,91,91,48
NOCTX,A,A-s11-d3-t16384,16384,64,A-3-path-0,path,/var/opt/mirren/spool/kx91.log,/var/opt/mirren/spool/kx23.log,/proc/self/cgroup,False,False,False,False,-7.541378021240234,-7.20456075668335,-0.33681726455688477,92,92,6
NOCTX,A,A-s11-d3-t16384,16384,64,A-3-url-0,url,https://relay.example.org/rel/9448,https://depot.example.net/rel/5608,https://calder-4999.mirror/,False,False,False,False,-5.262975215911865,-5.085413932800293,-0.17756128311157227,91,91,13
NOCTX,A,A-s11-d3-t16384,16384,64,A-3-proper_noun-0,proper_noun,Tobias Vantol,Ingrid Okonkwo,UNKNOWN,False,False,False,False,-5.531887531280518,-5.403314113616943,-0.12857341766357422,93,93,2
NOCTX,A,A-s11-d3-t16384,16384,64,A-3-composition-0,composition,Longmere,Ravensgate,CEDAR-5063 Facility,False,False,False,False,-13.56690502166748,-6.3751220703125,-7.1917829513549805,103,103,9
NATIVE,A,A-s11-d4-t16384,16384,64,A-4-semantic-0,semantic,amber,olive,amber,True,True,False,True,-1.847726889536716e-05,-12.718761444091797,12.718742966822902,16983,16983,2
NATIVE,A,A-s11-d4-t16384,16384,64,A-4-identifier-0,identifier,KP-4496-XD,QZ-2651-QZ,KP-4496-XD,True,True,False,True,-1.0430808572436945e-07,-3.2916667461395264,3.2916666418314406,16990,16990,9
NATIVE,A,A-s11-d4-t16384,16384,64,A-4-number-0,number,"24,211","46,014","24,211",True,True,False,True,-3.7749566672573565e-07,-4.229384899139404,4.229384521643738,16992,16992,7
NATIVE,A,A-s11-d4-t16384,16384,64,A-4-date-0,date,2031-11-07,2031-12-12,2031-11-07,True,True,False,True,0.0,-2.3450939655303955,2.3450939655303955,16990,16990,11
NATIVE,A,A-s11-d4-t16384,16384,64,A-4-hash-0,hash,871af37c27ed6864,647854155e679c2d,871af37c27ed6864,True,True,False,True,0.0,-1.618640422821045,1.618640422821045,16987,16987,15
NATIVE,A,A-s11-d4-t16384,16384,64,A-4-path-0,path,/opt/vestry/spool/kx59.log,/var/opt/mirren/spool/kx72.log,/opt/vestry/spool/kx59.log,True,True,False,True,-0.0008565029129385948,-3.063323974609375,3.0624674716964364,16989,16989,12
NATIVE,A,A-s11-d4-t16384,16384,64,A-4-url-0,url,https://depot.example.net/rel/9354,https://depot.example.net/rel/9195,https://depot.example.net/rel/9354,True,True,False,True,-2.7509810252013267e-07,-2.317307949066162,2.3173076739680596,16989,16989,14
NATIVE,A,A-s11-d4-t16384,16384,64,A-4-proper_noun-0,proper_noun,Rowena Nieminen,Ingrid Ashgrove,Rowena Nieminen,True,True,False,True,-6.198806659085676e-06,-9.840143203735352,9.840137004928692,16990,16990,6
NATIVE,A,A-s11-d4-t16384,16384,64,A-4-composition-0,composition,Draywell,Fennhollow,Casimir Vantol operates out of the Draywell facility.,True,True,False,True,-3.8333451747894287,-7.250032901763916,3.4166877269744873,16998,16998,15
NOCTX,A,A-s11-d4-t16384,16384,64,A-4-semantic-0,semantic,amber,olive,Red,False,False,False,False,-14.132061004638672,-8.503602027893066,-5.6284589767456055,86,86,2
NOCTX,A,A-s11-d4-t16384,16384,64,A-4-identifier-0,identifier,KP-4496-XD,QZ-2651-QZ,Vestry-6706-001,False,False,False,False,-6.758064270019531,-7.145222187042236,0.3871579170227051,93,93,13
NOCTX,A,A-s11-d4-t16384,16384,64,A-4-number-0,number,"24,211","46,014",1250000000000,False,False,False,False,-2.8439035415649414,-3.297945737838745,0.4540421962738037,95,95,14
NOCTX,A,A-s11-d4-t16384,16384,64,A-4-date-0,date,2031-11-07,2031-12-12,"July 1, 2021",False,False,False,False,-2.7044639587402344,-2.8968749046325684,0.19241094589233398,93,93,10
NOCTX,A,A-s11-d4-t16384,16384,64,A-4-hash-0,hash,871af37c27ed6864,647854155e679c2d,3a7d6f8e9b0c1d2e3f4a5b6c7d8e9f0a1b2c3d4e5f6a7b8c,False,False,False,False,-3.4828453063964844,-2.7061409950256348,-0.7767043113708496,90,90,48
NOCTX,A,A-s11-d4-t16384,16384,64,A-4-path-0,path,/opt/vestry/spool/kx59.log,/var/opt/mirren/spool/kx72.log,/ordell/6757/diagnostics,False,False,False,False,-8.797365188598633,-7.696447372436523,-1.1009178161621094,92,92,11
NOCTX,A,A-s11-d4-t16384,16384,64,A-4-url-0,url,https://depot.example.net/rel/9354,https://depot.example.net/rel/9195,https://mirror.example.com/Mirren-6784,False,False,False,False,-4.720724582672119,-4.856036186218262,0.13531160354614258,92,92,14
NOCTX,A,A-s11-d4-t16384,16384,64,A-4-proper_noun-0,proper_noun,Rowena Nieminen,Ingrid Ashgrove,UNKNOWN,False,False,False,False,-9.168100357055664,-8.769617080688477,-0.3984832763671875,93,93,2
NOCTX,A,A-s11-d4-t16384,16384,64,A-4-composition-0,composition,Draywell,Fennhollow,UNKNOWN,False,False,False,False,-12.430618286132812,-8.639033317565918,-3.7915849685668945,101,101,2
NATIVE,A,A-s11-d5-t16384,16384,64,A-5-semantic-0,semantic,amber,blue,amber,True,True,False,True,-8.904537389753386e-05,-20.500089645385742,20.500000600011845,16955,16955,2
NATIVE,A,A-s11-d5-t16384,16384,64,A-5-identifier-0,identifier,KP-5389-RT,XD-9227-XD,KP-5389-RT,True,True,False,True,-1.7881380642847944e-07,-5.820312976837158,5.820312798023352,16962,16962,9
NATIVE,A,A-s11-d5-t16384,16384,64,A-5-number-0,number,"49,145","46,011","49,145",True,True,False,True,-3.5762402603722876e-06,-5.146154880523682,5.146151304283421,16964,16964,7
NATIVE,A,A-s11-d5-t16384,16384,64,A-5-date-0,date,2030-07-08,2029-02-10,2030-07-08,True,True,False,True,0.0,-2.400937795639038,2.400937795639038,16962,16962,11
NATIVE,A,A-s11-d5-t16384,16384,64,A-5-hash-0,hash,99879c690d91964c,8859a4437472ce74,99879c690d91964c,True,True,False,True,0.0,-1.6750004291534424,1.6750004291534424,16960,16960,17
NATIVE,A,A-s11-d5-t16384,16384,64,A-5-path-0,path,/srv/calder/spool/kx52.log,/srv/calder/spool/kx70.log,/srv/calder/spool/kx52.log,True,True,False,True,-3.4787110507750185e-06,-2.6704580783843994,2.6704545996733486,16961,16961,12
NATIVE,A,A-s11-d5-t16384,16384,64,A-5-url-0,url,https://depot.example.net/rel/5159,https://relay.example.org/rel/7271,https://depot.example.net/rel/5159,True,True,False,True,-5.474351564771496e-05,-2.1354806423187256,2.135425898803078,16960,16960,14
NATIVE,A,A-s11-d5-t16384,16384,64,A-5-proper_noun-0,proper_noun,Halvard Ashgrove,Ingrid Sorley,Halvard Ashgrove,True,True,False,True,-7.152556946721234e-08,-14.440715789794922,14.440715718269352,16962,16962,6
NATIVE,A,A-s11-d5-t16384,16384,64,A-5-composition-0,composition,Longmere,Ravensgate,Ravensgate,False,False,True,False,-4.924582481384277,-0.1187143549323082,-4.805868126451969,16971,16971,5
NOCTX,A,A-s11-d5-t16384,16384,64,A-5-semantic-0,semantic,amber,blue,UNKNOWN,False,False,False,False,-14.320812225341797,-7.070812225341797,-7.25,86,86,2
NOCTX,A,A-s11-d5-t16384,16384,64,A-5-identifier-0,identifier,KP-5389-RT,XD-9227-XD,UNKNOWN,False,False,False,False,-5.3033647537231445,-5.27692985534668,-0.026434898376464844,93,93,2
NOCTX,A,A-s11-d5-t16384,16384,64,A-5-number-0,number,"49,145","46,011",100000000000000000000000000000000000000000000000,False,False,False,False,-2.7953684329986572,-3.063516855239868,0.26814842224121094,95,95,48
NOCTX,A,A-s11-d5-t16384,16384,64,A-5-date-0,date,2030-07-08,2029-02-10,"July 15, 2023",False,False,False,False,-2.772998332977295,-3.176755905151367,0.40375757217407227,93,93,11
NOCTX,A,A-s11-d5-t16384,16384,64,A-5-hash-0,hash,99879c690d91964c,8859a4437472ce74,0x3a7d6a3e8d3c2b1a5f4e7c6d8a9b0c1d2e3f4a5b6c7d8e,False,False,False,False,-2.77376127243042,-2.9674196243286133,0.19365835189819336,91,91,48
NOCTX,A,A-s11-d5-t16384,16384,64,A-5-path-0,path,/srv/calder/spool/kx52.log,/srv/calder/spool/kx70.log,/scratch/harlow-2078/diagnostics,False,False,False,False,-8.142708778381348,-7.957512378692627,-0.1851963996887207,92,92,13
NOCTX,A,A-s11-d5-t16384,16384,64,A-5-url-0,url,https://depot.example.net/rel/5159,https://relay.example.org/rel/7271,https://calder-2104.mirrors.x10hosting.com/,False,False,False,False,-5.022425174713135,-5.375328063964844,0.352902889251709,91,91,20
NOCTX,A,A-s11-d5-t16384,16384,64,A-5-proper_noun-0,proper_noun,Halvard Ashgrove,Ingrid Sorley,UNKNOWN,False,False,False,False,-9.189249038696289,-9.843931198120117,0.6546821594238281,93,93,2
NOCTX,A,A-s11-d5-t16384,16384,64,A-5-composition-0,composition,Longmere,Ravensgate,BRAVO-2150 Facility,False,False,False,False,-12.40087890625,-6.770734786987305,-5.630144119262695,102,102,10
NATIVE,A,A-s11-d6-t16384,16384,64,A-6-semantic-0,semantic,crimson,teal,crimson,True,True,False,True,-0.015889693051576614,-7.390890121459961,7.375000428408384,16983,16983,3
NATIVE,A,A-s11-d6-t16384,16384,64,A-6-identifier-0,identifier,MB-3726-QZ,MB-3442-XD,MB-3726-QZ,True,True,False,True,-1.3411037969035533e-07,-3.781256675720215,3.781256541609835,16990,16990,9
NATIVE,A,A-s11-d6-t16384,16384,64,A-6-number-0,number,"29,925","30,484","29,925",True,True,False,True,-0.013148290105164051,-6.387796878814697,6.374648588709533,16992,16992,7
NATIVE,A,A-s11-d6-t16384,16384,64,A-6-date-0,date,2029-11-23,2030-09-25,2029-11-23,True,True,False,True,0.0,-2.9893150329589844,2.9893150329589844,16989,16989,11
NATIVE,A,A-s11-d6-t16384,16384,64,A-6-hash-0,hash,67b5ed0d9388cf45,796b446f8c3e2ae2,67b5ed0d9388cf45,True,True,False,True,0.0,-1.6176294088363647,1.6176294088363647,16987,16987,15
NATIVE,A,A-s11-d6-t16384,16384,64,A-6-path-0,path,/var/opt/mirren/spool/kx10.log,/opt/vestry/spool/kx49.log,/var/opt/mirren/spool/kx10.log,True,True,False,True,-1.2327323929639533e-05,-5.090927600860596,5.090915273536666,16989,16989,13
NATIVE,A,A-s11-d6-t16384,16384,64,A-6-url-0,url,https://relay.example.org/rel/2760,https://depot.example.net/rel/6761,https://relay.example.org/rel/2760,True,True,False,True,-2.8808892693632515e-07,-2.4759669303894043,2.4759666423004774,16989,16989,13
NATIVE,A,A-s11-d6-t16384,16384,64,A-6-proper_noun-0,proper_noun,Halvard Okonkwo,Anselm Nieminen,Halvard Okonkwo,True,True,False,True,-1.2318251947363024e-06,-7.822964191436768,7.822962959611573,16989,16989,7
NATIVE,A,A-s11-d6-t16384,16384,64,A-6-composition-0,composition,Draywell,Ravensgate,Ingrid Okonkwo.,False,False,False,False,-4.666721343994141,-5.969045162200928,1.302323818206787,16999,16999,8
NOCTX,A,A-s11-d6-t16384,16384,64,A-6-semantic-0,semantic,crimson,teal,UNKNOWN,False,False,False,False,-7.047699451446533,-9.110187530517578,2.062488079071045,86,86,2
NOCTX,A,A-s11-d6-t16384,16384,64,A-6-identifier-0,identifier,MB-3726-QZ,MB-3442-XD,Vestry-1685,False,False,False,False,-6.9736528396606445,-5.692423343658447,-1.2812294960021973,93,93,9
NOCTX,A,A-s11-d6-t16384,16384,64,A-6-number-0,number,"29,925","30,484",125000000,False,False,False,False,-2.5600430965423584,-3.2645578384399414,0.704514741897583,95,95,10
NOCTX,A,A-s11-d6-t16384,16384,64,A-6-date-0,date,2029-11-23,2030-09-25,2023-04-15,False,False,False,False,-3.182860851287842,-2.0435538291931152,-1.1393070220947266,92,92,11
NOCTX,A,A-s11-d6-t16384,16384,64,A-6-hash-0,hash,67b5ed0d9388cf45,796b446f8c3e2ae2,0x3a7d6f8e1a2b3c4d5e6f7a8b9c0d1e2f3a4b5c6d7e8f9a,False,False,False,False,-3.360440731048584,-3.007283926010132,-0.35315680503845215,90,90,48
NOCTX,A,A-s11-d6-t16384,16384,64,A-6-path-0,path,/var/opt/mirren/spool/kx10.log,/opt/vestry/spool/kx49.log,/ordell-1781/diagnostics,False,False,False,False,-7.3655548095703125,-9.118492126464844,1.7529373168945312,92,92,11
NOCTX,A,A-s11-d6-t16384,16384,64,A-6-url-0,url,https://relay.example.org/rel/2760,https://depot.example.net/rel/6761,http://www.ohiostate.edu/~miller/VESTRY/VESTRY-1814.html,False,False,False,False,-5.030463695526123,-4.12614107131958,-0.904322624206543,92,92,25
NOCTX,A,A-s11-d6-t16384,16384,64,A-6-proper_noun-0,proper_noun,Halvard Okonkwo,Anselm Nieminen,Calder,False,False,False,False,-7.321598529815674,-8.066720008850098,0.7451214790344238,92,92,3
NOCTX,A,A-s11-d6-t16384,16384,64,A-6-composition-0,composition,Draywell,Ravensgate,UNKNOWN,False,False,False,False,-12.642817497253418,-5.7910051345825195,-6.851812362670898,102,102,2
NATIVE,A,A-s11-d7-t16384,16384,64,A-7-semantic-0,semantic,crimson,slate,crimson,True,True,False,True,-0.00020839406352024525,-12.187707901000977,12.187499506937456,16962,16962,3
NATIVE,A,A-s11-d7-t16384,16384,64,A-7-identifier-0,identifier,QZ-8767-MB,RT-1227-RT,QZ-8767-MB,True,True,False,True,0.0,-5.1328125,5.1328125,16968,16968,10
NATIVE,A,A-s11-d7-t16384,16384,64,A-7-number-0,number,"31,828","31,808","31,828",True,True,False,True,0.0,-4.770833492279053,4.770833492279053,16970,16970,7
NATIVE,A,A-s11-d7-t16384,16384,64,A-7-date-0,date,2031-05-22,2030-10-25,2031-05-22,True,True,False,True,0.0,-2.5008676052093506,2.5008676052093506,16968,16968,11
NATIVE,A,A-s11-d7-t16384,16384,64,A-7-hash-0,hash,a94dc0272b17e2f6,ef7aa655585d5a30,a94dc0272b17e2f6,True,True,False,True,0.0,-2.6339285373687744,2.6339285373687744,16966,16966,16
NATIVE,A,A-s11-d7-t16384,16384,64,A-7-path-0,path,/var/opt/mirren/spool/kx67.log,/srv/calder/spool/kx34.log,/var/opt/mirren/spool/kx67.log,True,True,False,True,-6.039768777554855e-06,-2.065757989883423,2.0657519501146453,16967,16967,13
NATIVE,A,A-s11-d7-t16384,16384,64,A-7-url-0,url,https://depot.example.net/rel/3646,https://relay.example.org/rel/1435,https://depot.example.net/rel/3646,True,True,False,True,-2.475882183716749e-07,-2.334846019744873,2.3348457721566547,16967,16967,14
NATIVE,A,A-s11-d7-t16384,16384,64,A-7-proper_noun-0,proper_noun,Casimir Brannigan,Halvard Okonkwo,Casimir Brannigan,True,True,False,True,-7.152556946721234e-08,-9.62500286102295,9.62500278949738,16968,16968,6
NATIVE,A,A-s11-d7-t16384,16384,64,A-7-composition-0,composition,Fennhollow,Ravensgate,Dagny Delacroix,False,False,False,False,-2.8060243129730225,-5.837912082672119,3.0318877696990967,16977,16977,7
NOCTX,A,A-s11-d7-t16384,16384,64,A-7-semantic-0,semantic,crimson,slate,UNKNOWN,False,False,False,False,-6.8501667976379395,-8.475918769836426,1.6257519721984863,87,87,2
NOCTX,A,A-s11-d7-t16384,16384,64,A-7-identifier-0,identifier,QZ-8767-MB,RT-1227-RT,UNKNOWN,False,False,False,False,-4.8862786293029785,-4.6531548500061035,-0.233123779296875,93,93,2
NOCTX,A,A-s11-d7-t16384,16384,64,A-7-number-0,number,"31,828","31,808",1250000000000,False,False,False,False,-2.924687147140503,-3.0743134021759033,0.1496262550354004,95,95,14
NOCTX,A,A-s11-d7-t16384,16384,64,A-7-date-0,date,2031-05-22,2030-10-25,"July 1, 2021",False,False,False,False,-2.7094836235046387,-2.9198508262634277,0.21036720275878906,93,93,10
NOCTX,A,A-s11-d7-t16384,16384,64,A-7-hash-0,hash,a94dc0272b17e2f6,ef7aa655585d5a30,0x3a7d6f8e1c2b4a5f6d7e8f9a0b1c2d3e4f5a6b7c8d9e0f,False,False,False,False,-3.3314898014068604,-3.757589340209961,0.4260995388031006,91,91,48
NOCTX,A,A-s11-d7-t16384,16384,64,A-7-path-0,path,/var/opt/mirren/spool/kx67.log,/srv/calder/spool/kx34.log,/proc/sysrq-trigger,False,False,False,False,-7.901729583740234,-8.168237686157227,0.2665081024169922,92,92,6
NOCTX,A,A-s11-d7-t16384,16384,64,A-7-url-0,url,https://depot.example.net/rel/3646,https://relay.example.org/rel/1435,https://mirror.example.com/Vestry-6494,False,False,False,False,-4.025505065917969,-4.621716499328613,0.5962114334106445,92,92,14
NOCTX,A,A-s11-d7-t16384,16384,64,A-7-proper_noun-0,proper_noun,Casimir Brannigan,Halvard Okonkwo,UNKNOWN,False,False,False,False,-6.998213291168213,-6.03306245803833,-0.9651508331298828,93,93,2
NOCTX,A,A-s11-d7-t16384,16384,64,A-7-composition-0,composition,Fennhollow,Ravensgate,UNKNOWN,False,False,False,False,-8.689077377319336,-5.638124942779541,-3.050952434539795,102,102,2
