condition,ratio,strategy,position_mode,doc_id,target_tokens,fact_class,gold,prediction,clean_hit,semantic_hit,exact_hit,distractor_hit,rank_margin,answer_logprob,n_active_positions,n_doc_tokens
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t4096,4096,number,"23,224",What is the,False,False,False,False,0.5969991683959961,-4.54700231552124,1112,4240
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t4096,4096,date,2031-02-19,###,False,False,False,False,0.15836286544799805,-4.570573806762695,1112,4240
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,###,False,False,False,False,-0.6579389572143555,-7.603251934051514,1112,4240
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,###,False,False,False,False,-0.8739709854125977,-12.207138061523438,1112,4240
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,###,False,False,False,False,0.0021257400512695312,-8.874999046325684,1112,4240
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,"###


The",False,False,False,False,5.318540573120117,-11.048637390136719,1112,4240
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d2-t4096,4096,composition,Ashcombe,The,False,False,False,False,2.900784492492676,-6.091672897338867,1112,4240
KV_STRIDE,8.0,stride,original,A-s11-d2-t4096,4096,semantic,blue,"Answer: The color. The bicycle
<document",False,False,False,False,13.293313026428223,-6.427870750427246,582,4240
KV_STRIDE,8.0,stride,original,A-s11-d2-t4096,4096,identifier,XD-8251-RT,"Q
659. The replacement assembly for the unit for the assembly for the assembly for the assembly for the assembly for the unit for the assembly for the assembly for the assembly for the assembly for the assembly for the assembly for the assembly",False,False,False,False,2.7606825828552246,-7.506443500518799,582,4240
KV_STRIDE,8.0,stride,original,A-s11-d2-t4096,4096,number,"23,224","0.67.000007
0000000.00000000000000000.0000000000",False,False,False,False,2.814629554748535,-3.6273012161254883,582,4240
KV_STRIDE,8.0,stride,original,A-s11-d2-t4096,4096,date,2031-02-19,April 202. The electrical audit for the date 67-077.,False,False,False,False,-0.14966392517089844,-5.571557521820068,582,4240
KV_STRIDE,8.0,stride,original,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,"0000
0101
01011377.113770131377.1373773137370137",False,False,False,False,-0.027227401733398438,-9.31594181060791,582,4240
KV_STRIDE,8.0,stride,original,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,"/var
var

var
</think>
Answer
Answer
Answer
</think>
</think>
Answer
Answer
Answer
Answer
Answer",False,False,False,False,0.3599414825439453,-16.4184513092041,582,4240
KV_STRIDE,8.0,stride,original,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,"https://https://www. The mirror
Answer
https://www.",False,False,False,False,0.32868099212646484,-9.791709899902344,582,4240
KV_STRIDE,8.0,stride,original,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,"A
Barn.",False,False,False,False,4.810466766357422,-13.069107055664062,582,4240
KV_STRIDE,8.0,stride,original,A-s11-d2-t4096,4096,composition,Ashcombe,"F
document
document
Answer with only
document
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer
Answer",False,False,False,False,-4.893950462341309,-11.235275268554688,582,4240
KV_SINK,8.0,sink,original,A-s11-d2-t4096,4096,semantic,blue,Answer: The color of the bike,False,False,False,False,12.873664855957031,-8.98260498046875,581,4240
KV_SINK,8.0,sink,original,A-s11-d2-t4096,4096,identifier,XD-8251-RT,"RT
Answer: 21.",False,False,False,False,-0.9049172401428223,-8.751882553100586,581,4240
KV_SINK,8.0,sink,original,A-s11-d2-t4096,4096,number,"23,224","1
100
123
12

</think>

00
12



12
1
12

0
12
1
1
1
12",False,False,False,False,0.3696727752685547,-3.244657516479492,581,4240
KV_SINK,8.0,sink,original,A-s11-d2-t4096,4096,date,2031-02-19,"Answer: 20214
Answer: 20
Answer: 2017


11
Answer: 201
Answer: 200
Answer: 2011",False,False,False,False,0.10348796844482422,-5.735159873962402,581,4240
KV_SINK,8.0,sink,original,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,"00123

123
1231233663666666666666666666666636666",False,False,False,False,-0.18133783340454102,-7.560231685638428,581,4240
KV_SINK,8.0,sink,original,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,"/var
Answer: /var/var
Answer: /var
Answer: /var
Answer: /var
Answer: /var
Answer: /var
Answer: /var
Answer: /var
Answer: /var",False,False,False,False,2.5948972702026367,-14.879826545715332,581,4240
KV_SINK,8.0,sink,original,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,"https://


https://
12
Answer: https://",False,False,False,False,0.3058767318725586,-8.917376518249512,581,4240
KV_SINK,8.0,sink,original,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,"Annie
 the hand in the documentation
07
7
Answer: An official
</think>
Answer: An
Answer: An
Answer: An
Answer: An
Answer: An
Answer: An
Answer: An",False,False,False,False,10.501112937927246,-15.040738105773926,581,4240
KV_SINK,8.0,sink,original,A-s11-d2-t4096,4096,composition,Ashcombe,"CEDAR
### Section 07
### section 07
### section 08
### section 07
### section 07
### section 07
### section 07
### section",False,False,False,False,0.4134054183959961,-11.765579223632812,581,4240
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t4096,4096,semantic,blue,The,False,False,False,False,-1.40606689453125,-17.230331420898438,582,4240
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t4096,4096,identifier,XD-8251-RT,### 67,False,False,False,False,0.1140127182006836,-7.8803510665893555,582,4240
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t4096,4096,number,"23,224",### 67,False,False,False,False,1.063103199005127,-5.230201244354248,582,4240
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t4096,4096,date,2031-02-19,### 67,False,False,False,False,0.44327306747436523,-4.784777641296387,582,4240
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,"**1**
</think>

**0**
Answer: 6",False,False,False,False,-0.7570271492004395,-8.105836868286133,582,4240
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,"###


###























###",False,False,False,False,0.5124139785766602,-11.908251762390137,582,4240
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,"###


###























###",False,False,False,False,-0.0901947021484375,-9.849946022033691,582,4240
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,The,False,False,False,False,1.770390510559082,-12.639290809631348,582,4240
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d2-t4096,4096,composition,Ashcombe,**,False,False,False,False,-2.095231056213379,-13.323738098144531,582,4240
KV_STRIDE,16.0,stride,original,A-s11-d2-t4096,4096,semantic,blue,Answer: The color. The color. The color. The color. The color. The color. The color. The color. The color. The color. The color. The color. The color. The color. The color. The,False,False,False,False,16.92715835571289,-4.7869415283203125,317,4240
KV_STRIDE,16.0,stride,original,A-s11-d2-t4096,4096,identifier,XD-8251-RT,"Q

The exact assembly of the document for the assembly of the document for the document for the document for the document for the document for the document for the document for the document for the document for the document for the document for the document",False,False,False,False,-0.8706955909729004,-8.31855297088623,317,4240
KV_STRIDE,16.0,stride,original,A-s11-d2-t4096,4096,number,"23,224",1,False,False,False,False,-0.20062923431396484,-7.220567226409912,317,4240
KV_STRIDE,16.0,stride,original,A-s11-d2-t4096,4096,date,2031-02-19,"April 11, 202, 202
</think>
</think>
Answer: 21
Answer: 21
Answer: 27
Answer: 07
Answer: 07",False,False,False,False,-0.42015933990478516,-7.108891487121582,317,4240
KV_STRIDE,16.0,stride,original,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,"36721
The answer is the exact answer for the question, the answer is ""The answer is the exact answer.",False,False,False,False,1.3860340118408203,-7.184636116027832,317,4240
KV_STRIDE,16.0,stride,original,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,"/var
Answer: /var
</think>
</think>
Answer: /var
Answer: /var
Answer: /var
Answer: /var
Answer: /var
Answer: /var
Answer: /var
Answer:",False,False,False,False,3.4799156188964844,-14.669292449951172,317,4240
KV_STRIDE,16.0,stride,original,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,"http://www. The mirror
</think>
</think>
</think>
The mirror
The mirror
The mirror

The mirror
The mirror",False,False,False,False,0.23950862884521484,-9.967379570007324,317,4240
KV_STRIDE,16.0,stride,original,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,A,False,False,False,False,4.9090776443481445,-13.317185401916504,317,4240
KV_STRIDE,16.0,stride,original,A-s11-d2-t4096,4096,composition,Ashcombe,CED,False,False,False,False,-3.6291255950927734,-14.86955451965332,317,4240
KV_SINK,16.0,sink,original,A-s11-d2-t4096,4096,semantic,blue,Answer: The document. The document mentions a bicycle. The document mentions a bicycle. The document mentions a bicycle. The document mentions a bicycle. The document mentions a bicycle. The document mentions a bicycle. The document mentions a bicycle. The,False,False,False,False,16.395286560058594,-8.10788345336914,316,4240
KV_SINK,16.0,sink,original,A-s11-d2-t4096,4096,identifier,XD-8251-RT,XD for Calder for the assembly for the assembly at repair for the assembly for the assembly for the assembly for the assembly for the assembly for the assembly for the assembly for the assembly for the assembly for the assembly for the assembly for the assembly at,False,False,False,False,3.1927995681762695,-5.308185577392578,316,4240
KV_SINK,16.0,sink,original,A-s11-d2-t4096,4096,number,"23,224","1



1",False,False,False,False,-0.5021491050720215,-6.376289367675781,316,4240
KV_SINK,16.0,sink,original,A-s11-d2-t4096,4096,date,2031-02-19,"April 12, 202, 2020201020201020202020202020202020202",False,False,False,False,-0.38634347915649414,-7.0598039627075195,316,4240
KV_SINK,16.0,sink,original,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,000000000000000000003633363333333333333333000333,False,False,False,False,1.1920804977416992,-8.041092872619629,316,4240
KV_SINK,16.0,sink,original,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,"/opt/external
</think>
</think>
</think>
</think>
</p





</think>
</think>",False,False,False,False,1.2727222442626953,-13.399724006652832,316,4240
KV_SINK,16.0,sink,original,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,"https://
https://


<document",False,False,False,False,1.1323070526123047,-8.713475227355957,316,4240
KV_SINK,16.0,sink,original,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,An for the Har for the Har for the record for the Har for the Har for the Har for the har for the har for the har for the har for the har for the har for the har for the har for the har for the,False,False,False,False,5.6198883056640625,-16.442981719970703,316,4240
KV_SINK,16.0,sink,original,A-s11-d2-t4096,4096,composition,Ashcombe,CED,False,False,False,False,-6.3182830810546875,-16.52730369567871,316,4240
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d2-t4096,4096,semantic,blue,"The document.
</think>
</document>
<document>
<document>
< document>
< document>
< document>
< document>
< document>
< document>
< document>
< document>
< document>
< document>
< document>
<",False,False,False,False,-0.9954290390014648,-15.62879753112793,317,4240
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d2-t4096,4096,identifier,XD-8251-RT,"The document.
</think>
</think>",False,False,False,False,0.5255274772644043,-7.3082051277160645,317,4240
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d2-t4096,4096,number,"23,224",The,False,False,False,False,-0.031982421875,-4.840737819671631,317,4240
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d2-t4096,4096,date,2031-02-19,The date,False,False,False,False,0.1738123893737793,-4.35284948348999,317,4240
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,"The document.
</think>",False,False,False,False,-0.18199539184570312,-5.677823543548584,317,4240
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,"The document.
</think>
</think>",False,False,False,False,0.6093196868896484,-11.138916015625,317,4240
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,The document,False,False,False,False,-0.08395099639892578,-8.947418212890625,317,4240
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,"The document. of the document.
</think>",False,False,False,False,3.0398216247558594,-9.811905860900879,317,4240
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d2-t4096,4096,composition,Ashcombe,"The document.
</think>
</think>
Answer: The document.
</s",False,False,False,False,-1.9548063278198242,-12.079898834228516,317,4240
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,semantic,blue,Answer:,False,False,False,False,-9.550703048706055,-22.44518280029297,2209,4240
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,identifier,XD-8251-RT,XD-8251-RT,True,True,True,False,3.9479183405701406,-1.2665923350141384e-06,2213,4240
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,number,"23,224","49,153",False,False,False,True,-3.7531167194247246,-3.769747018814087,2216,4240
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,date,2031-02-19,2031-02-19,True,True,True,False,3.1883623600006104,0.0,2213,4240
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,Answer:,False,False,False,False,0.05121326446533203,-4.1468400955200195,2211,4240
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,/var/opt/mirren/spool/kx54.log,True,True,True,False,1.597309987047538,-7.112523690011585e-06,2213,4240
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,https://relay.example.org/rel/5566,True,True,True,False,4.460601687431385,-1.1920923981278975e-07,2213,4240
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,Miriam Okonkwo,False,False,False,False,-6.197303891181946,-7.59748649597168,2214,4240
BUDGET,2.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,composition,Ashcombe,Casimir Nieminen.,False,False,False,False,-0.9758467674255371,-6.014211654663086,2224,4240
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,semantic,blue,None,False,False,False,False,-8.912214279174805,-21.76194953918457,1154,4240
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,identifier,XD-8251-RT,XD-8251-RT,True,True,True,False,8.849323034286726,-2.3841835172788706e-07,1158,4240
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,number,"23,224","49,153",False,False,False,True,-4.123759735375643,-4.179032802581787,1161,4240
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,date,2031-02-19,No date is provided for the electrical audit for Calder-6607 in the document.,False,False,False,False,-0.0341646671295166,-3.036173105239868,1158,4240
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,Answer: Not applicable.,False,False,False,False,0.019608020782470703,-4.082298755645752,1156,4240
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,/var/opt/mirren/spool/kx54.log,True,True,True,False,1.4559491579575479,-9.089227205549832e-06,1158,4240
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,None.,False,False,False,False,0.6097497940063477,-6.068557262420654,1158,4240
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,Miriam Delacroix,False,False,False,True,-7.6611115932477105,-7.661112308502197,1159,4240
BUDGET,4.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,composition,Ashcombe,Unit CEDAR-6769 is maintained by Miriam Nieminen.,False,False,False,False,-7.937390327453613,-15.562294006347656,1169,4240
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,semantic,blue,None.,False,False,False,False,-6.621882438659668,-19.3687801361084,618,4240
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,identifier,XD-8251-RT,XD-8251-RT,True,True,True,False,7.768413946032545,-7.450578465295621e-08,622,4240
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,number,"23,224",0,False,False,False,False,1.0467958450317383,-4.352696895599365,625,4240
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,date,2031-02-19,No date is provided for the electrical audit for Calder-6607 in the document.,False,False,False,False,-0.09976410865783691,-3.115431547164917,622,4240
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,None,False,False,False,False,0.0341954231262207,-3.918351173400879,620,4240
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,/var/opt/mirren/spool/kx54.log,True,True,True,False,6.232160926150755,-7.2714810812612996e-06,622,4240
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,None.,False,False,False,False,0.46353626251220703,-5.74936056137085,622,4240
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,Dagny Vantol,False,False,False,False,7.259683132171631,-4.723392963409424,623,4240
BUDGET,8.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,composition,Ashcombe,Mirren,False,False,False,False,-2.1753320693969727,-7.91328239440918,633,4240
BUDGET,16.0,raw_uniform_chunks,native,A-s11-d2-t4096,4096,semantic,blue,None,False,False,False,False,-5.253414154052734,-18.47559356689453,355,4240
