condition,ratio,doc_id,target_tokens,fact_class,gold,prediction,clean_hit,semantic_hit,exact_hit,distractor_hit,rank_margin,answer_logprob,n_active_positions,n_memory_positions,n_doc_tokens
LEARNED,16.0,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,"/opt/vestry/spool/kx54.log
/opt/vestry/spool/kx14.log
/opt/vestry/spool/kx14.log
/opt/vestry/spool/kx54.log",False,False,False,True,0.471640020608902,-0.41838982701301575,415,272,4240
LEARNED,16.0,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,https://relay.example.org/rel/56566.dml?token=375948ea685d865f865558ea685d865f,False,False,False,False,0.42821869254112244,-0.34422191977500916,415,272,4240
LEARNED,16.0,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,Anselm Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan,True,True,True,False,2.1887116357684135,-0.08320236951112747,416,272,4240
LEARNED,16.0,A-s11-d2-t4096,4096,composition,Ashcombe,"Fennhollow Spokewell Tower in Fennhollow, Scotland.",False,False,False,True,-3.436919537256472,-3.4387094974517822,395,272,4240
LEARNED_JOINT,16.0,A-s11-d2-t4096,4096,semantic,blue,blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue-blue,True,True,True,False,7.3125846752082,-0.00027056847466155887,404,265,4240
LEARNED_JOINT,16.0,A-s11-d2-t4096,4096,identifier,XD-8251-RT,XD-1258-XD-1258-XD-1258-XD-1258-XD-1258-XD-1258-XD-1258,False,False,False,False,0.6463767886161804,-0.6466668248176575,408,265,4240
LEARNED_JOINT,16.0,A-s11-d2-t4096,4096,number,"23,224","29,491,223,680,756,806,806,806,806,806,806,806,8",False,False,False,False,-0.7851206064224243,-2.3452913761138916,411,265,4240
LEARNED_JOINT,16.0,A-s11-d2-t4096,4096,date,2031-02-19,2031-02-19,True,True,True,False,0.9129480328410864,-0.030395129695534706,371,265,4240
LEARNED_JOINT,16.0,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,36ea7860875f35d9875f35d9875f35d9875f35d9875f35d98,False,False,False,False,0.05192923545837402,-3.101140260696411,406,265,4240
LEARNED_JOINT,16.0,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,"/opt/vestry/spool/kx54.log
/opt/vestry/spool/kx54.log
/opt/vestry/spool/kx54.log
/opt/vestry/spool/kx54.log",False,False,False,False,0.4715304374694824,-0.26282984018325806,408,265,4240
LEARNED_JOINT,16.0,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,https://relay.example.org/rel/5566556655665566556655665566556655665566,True,False,True,False,1.5117704579606652,-0.009001999162137508,408,265,4240
LEARNED_JOINT,16.0,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,Halvard Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Br,False,False,False,False,1.9530797004699707,-0.5624151229858398,409,265,4240
LEARNED_JOINT,16.0,A-s11-d2-t4096,4096,composition,Ashcombe,Fennhollow Spiregate Tower.,False,False,False,True,-3.122217678464949,-3.127723217010498,381,265,4240
NATIVE,1.0,A-s11-d2-t4096,4096,semantic,blue,blue,True,True,True,False,15.187478662432113,-4.23184028477408e-05,4332,,4240
NOCTX,1.0,A-s11-d2-t4096,4096,semantic,blue,UNKNOWN,False,False,False,False,0.7841930389404297,-5.744129657745361,88,,4240
BUDGET,2.0,A-s11-d2-t4096,4096,semantic,blue,Answer:,False,False,False,False,-9.550703048706055,-22.44518280029297,2209,,4240
BUDGET,4.0,A-s11-d2-t4096,4096,semantic,blue,None,False,False,False,False,-8.912214279174805,-21.76194953918457,1154,,4240
BUDGET,8.0,A-s11-d2-t4096,4096,semantic,blue,None.,False,False,False,False,-6.621882438659668,-19.3687801361084,618,,4240
BUDGET,16.0,A-s11-d2-t4096,4096,semantic,blue,None,False,False,False,False,-5.253414154052734,-18.47559356689453,355,,4240
NATIVE,1.0,A-s11-d2-t4096,4096,identifier,XD-8251-RT,XD-8251-RT,True,True,True,False,4.16124568887426,-4.4255666580284014e-06,4336,,4240
NOCTX,1.0,A-s11-d2-t4096,4096,identifier,XD-8251-RT,UNKNOWN,False,False,False,False,-0.8210029602050781,-5.845422744750977,92,,4240
BUDGET,2.0,A-s11-d2-t4096,4096,identifier,XD-8251-RT,XD-8251-RT,True,True,True,False,3.9479183405701406,-1.2665923350141384e-06,2213,,4240
BUDGET,4.0,A-s11-d2-t4096,4096,identifier,XD-8251-RT,XD-8251-RT,True,True,True,False,8.849323034286726,-2.3841835172788706e-07,1158,,4240
BUDGET,8.0,A-s11-d2-t4096,4096,identifier,XD-8251-RT,XD-8251-RT,True,True,True,False,7.768413946032545,-7.450578465295621e-08,622,,4240
BUDGET,16.0,A-s11-d2-t4096,4096,identifier,XD-8251-RT,Calder-6596,False,False,False,False,1.7226066589355469,-6.464263916015625,359,,4240
NATIVE,1.0,A-s11-d2-t4096,4096,number,"23,224","23,224",True,True,True,False,4.458764314689915,-3.5762402603722876e-06,4339,,4240
NOCTX,1.0,A-s11-d2-t4096,4096,number,"23,224",125000000,False,False,False,False,0.43392252922058105,-2.6218338012695312,95,,4240
BUDGET,2.0,A-s11-d2-t4096,4096,number,"23,224","49,153",False,False,False,True,-3.7531167194247246,-3.769747018814087,2216,,4240
BUDGET,4.0,A-s11-d2-t4096,4096,number,"23,224","49,153",False,False,False,True,-4.123759735375643,-4.179032802581787,1161,,4240
BUDGET,8.0,A-s11-d2-t4096,4096,number,"23,224",0,False,False,False,False,1.0467958450317383,-4.352696895599365,625,,4240
BUDGET,16.0,A-s11-d2-t4096,4096,number,"23,224",None,False,False,False,False,1.038923740386963,-4.152757167816162,362,,4240
NATIVE,1.0,A-s11-d2-t4096,4096,date,2031-02-19,2031-02-19,True,True,True,False,2.7913060188293457,0.0,4336,,4240
NOCTX,1.0,A-s11-d2-t4096,4096,date,2031-02-19,"April 15, 2021",False,False,False,False,0.0739297866821289,-2.57948637008667,92,,4240
BUDGET,2.0,A-s11-d2-t4096,4096,date,2031-02-19,2031-02-19,True,True,True,False,3.1883623600006104,0.0,2213,,4240
BUDGET,4.0,A-s11-d2-t4096,4096,date,2031-02-19,No date is provided for the electrical audit for Calder-6607 in the document.,False,False,False,False,-0.0341646671295166,-3.036173105239868,1158,,4240
BUDGET,8.0,A-s11-d2-t4096,4096,date,2031-02-19,No date is provided for the electrical audit for Calder-6607 in the document.,False,False,False,False,-0.09976410865783691,-3.115431547164917,622,,4240
BUDGET,16.0,A-s11-d2-t4096,4096,date,2031-02-19,None,False,False,False,False,-0.10528278350830078,-3.25993275642395,359,,4240
NATIVE,1.0,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,3553af4d9608d53f,True,True,True,False,1.9416667222976685,0.0,4334,,4240
NOCTX,1.0,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,0x3a7d6f8e1c2b4a5f6d7e8f9a0b1c2d3e4f5a6b7c8d9e0f,False,False,False,False,0.10507893562316895,-2.9718525409698486,90,,4240
BUDGET,2.0,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,Answer:,False,False,False,False,0.05121326446533203,-4.1468400955200195,2211,,4240
BUDGET,4.0,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,Answer: Not applicable.,False,False,False,False,0.019608020782470703,-4.082298755645752,1156,,4240
BUDGET,8.0,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,None,False,False,False,False,0.0341954231262207,-3.918351173400879,620,,4240
BUDGET,16.0,A-s11-d2-t4096,4096,hash,3553af4d9608d53f,None,False,False,False,False,0.015091419219970703,-3.9844706058502197,357,,4240
NATIVE,1.0,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,/var/opt/mirren/spool/kx54.log,True,True,True,False,1.5512010955417281,-8.473435627820436e-06,4336,,4240
NOCTX,1.0,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,/proc/self/cgroup,False,False,False,False,-1.8894538879394531,-7.455977916717529,92,,4240
BUDGET,2.0,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,/var/opt/mirren/spool/kx54.log,True,True,True,False,1.597309987047538,-7.112523690011585e-06,2213,,4240
BUDGET,4.0,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,/var/opt/mirren/spool/kx54.log,True,True,True,False,1.4559491579575479,-9.089227205549832e-06,1158,,4240
BUDGET,8.0,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,/var/opt/mirren/spool/kx54.log,True,True,True,False,6.232160926150755,-7.2714810812612996e-06,622,,4240
BUDGET,16.0,A-s11-d2-t4096,4096,path,/var/opt/mirren/spool/kx54.log,/var/opt/mirren/spool/kx54.log,True,True,True,False,6.24972247088499,-2.870911885111127e-06,359,,4240
NATIVE,1.0,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,https://relay.example.org/rel/5566,True,True,True,False,2.4895871877670785,-1.1920923981278975e-07,4336,,4240
NOCTX,1.0,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,https://mirror.example.com/Ordell-6695,False,False,False,False,0.8831100463867188,-5.189815044403076,92,,4240
BUDGET,2.0,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,https://relay.example.org/rel/5566,True,True,True,False,4.460601687431385,-1.1920923981278975e-07,2213,,4240
BUDGET,4.0,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,None.,False,False,False,False,0.6097497940063477,-6.068557262420654,1158,,4240
BUDGET,8.0,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,None.,False,False,False,False,0.46353626251220703,-5.74936056137085,622,,4240
BUDGET,16.0,A-s11-d2-t4096,4096,url,https://relay.example.org/rel/5566,None.,False,False,False,False,0.6083512306213379,-6.394010066986084,359,,4240
NATIVE,1.0,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,Anselm Brannigan,True,True,True,False,10.462500452995322,-1.1920926823449918e-07,4337,,4240
NOCTX,1.0,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,UNKNOWN,False,False,False,False,0.576387882232666,-5.736852169036865,93,,4240
BUDGET,2.0,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,Miriam Okonkwo,False,False,False,False,-6.197303891181946,-7.59748649597168,2214,,4240
BUDGET,4.0,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,Miriam Delacroix,False,False,False,True,-7.6611115932477105,-7.661112308502197,1159,,4240
BUDGET,8.0,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,Dagny Vantol,False,False,False,False,7.259683132171631,-4.723392963409424,623,,4240
BUDGET,16.0,A-s11-d2-t4096,4096,proper_noun,Anselm Brannigan,Dagny Vantol,False,False,False,False,4.957608222961426,-5.626502990722656,360,,4240
NATIVE,1.0,A-s11-d2-t4096,4096,composition,Ashcombe,Ashcombe,True,True,True,False,6.874963468704664,-8.230766252381727e-05,4347,,4240
NOCTX,1.0,A-s11-d2-t4096,4096,composition,Ashcombe,CEDAR-6768 Facility,False,False,False,False,-1.893967628479004,-10.288154602050781,103,,4240
BUDGET,2.0,A-s11-d2-t4096,4096,composition,Ashcombe,Casimir Nieminen.,False,False,False,False,-0.9758467674255371,-6.014211654663086,2224,,4240
BUDGET,4.0,A-s11-d2-t4096,4096,composition,Ashcombe,Unit CEDAR-6769 is maintained by Miriam Nieminen.,False,False,False,False,-7.937390327453613,-15.562294006347656,1169,,4240
BUDGET,8.0,A-s11-d2-t4096,4096,composition,Ashcombe,Mirren,False,False,False,False,-2.1753320693969727,-7.91328239440918,633,,4240
BUDGET,16.0,A-s11-d2-t4096,4096,composition,Ashcombe,CEDAR-6768 is not mentioned in the document.,False,False,False,False,1.9952800273895264,-2.259437322616577,370,,4240
LEARNED,2.0,A-s11-d3-t4096,4096,semantic,slate,"slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate",True,True,True,False,4.687769892065262,-4.7681482101324946e-05,2245,2108,4208
LEARNED,2.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,KP-4553-QZ-RT-7321-KP-4553-QZ-RT-7321-KP-4553-QZ-RT-7321-K,False,True,True,True,-1.7944854178931564,-1.7980901002883911,2252,2108,4208
LEARNED,2.0,A-s11-d3-t4096,4096,number,"40,087","40,0877 credits.",False,False,False,False,1.7742924357007723,-0.00025263780844397843,2215,2108,4208
LEARNED,2.0,A-s11-d3-t4096,4096,date,2031-05-26,"2031-05-26
</think>

2031-05-26",True,True,True,False,1.9499999642657713,-3.898115210176911e-06,2228,2108,4208
LEARNED,2.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,c57521a6383ce8e77d1c88888888888888888888888888888,True,False,True,False,0.277132464107126,-0.004247742239385843,2250,2108,4208
LEARNED,2.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,"/srv/calder/spool/kx33.log
</think>

/srv/calder/spool/kx33.log
</think>

/srv/calder/spool/kx33.log
</think>

/srv/calder/spool",True,True,True,False,0.14218459278345108,-0.032150112092494965,2251,2108,4208
LEARNED,2.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,https://relay.example.org/rel/51133.png?token=5dba2482c44f7a177c57521a6383ce877c,True,False,True,False,0.1809901287779212,-0.011958525516092777,2251,2108,4208
LEARNED,2.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,"Ingrid Sorley
</think>

Ingrid Sorley
</think>

Ingrid Sorley
</think>

Ingrid Sorley
</think>

Ingrid Sorley
</think>

Ingrid Sorley
</think>

Ingrid Sorley
</think>",True,True,True,False,0.076688252389431,-0.11974970251321793,2252,2108,4208
LEARNED,2.0,A-s11-d3-t4096,4096,composition,Draywell,Draywell Fennhollowgate Gate 2252.,True,True,True,False,6.0625012715809135,-3.496790668577887e-06,2230,2108,4208
LEARNED_JOINT,2.0,A-s11-d3-t4096,4096,semantic,slate,slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate slate,True,True,True,False,3.500038959813537,-0.00046553389984183013,2241,2104,4208
LEARNED_JOINT,2.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,RT-7321-KP-RT-7321-KP-RT-7321-KP-RT-7321-KP-RT-7321-KP-RT-7,True,True,True,False,0.3815254750661552,-0.00775719853118062,2248,2104,4208
LEARNED_JOINT,2.0,A-s11-d3-t4096,4096,number,"40,087","40,087 in credits.",True,True,True,False,2.2330589984194376,-0.000545194314327091,2211,2104,4208
LEARNED_JOINT,2.0,A-s11-d3-t4096,4096,date,2031-05-26,"2031-05-26
</think>

2031-05-26",True,True,True,False,0.3249999824911356,-0.003806060180068016,2224,2104,4208
LEARNED_JOINT,2.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,c57521a6383f7a177db83544c244f7a177db83544c244f7a17,False,False,False,False,1.1877581775188446,-0.2938951551914215,2246,2104,4208
LEARNED_JOINT,2.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,/opt/vestry/spool/kx52.log,False,False,False,True,-1.3759301321115345,-1.376137614250183,2211,2104,4208
LEARNED_JOINT,2.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,https://relay.example.org/rel/5113.html?rel=13044?rel=13044?rel=13044?rel=13044?rel=,True,True,True,False,0.11459454335272312,-0.018912723287940025,2247,2104,4208
LEARNED_JOINT,2.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,"Ingrid Sorley
</think>

Ingrid Sorley",True,True,True,False,1.6258877679138095,-9.868895722320303e-05,2212,2104,4208
LEARNED_JOINT,2.0,A-s11-d3-t4096,4096,composition,Draywell,Ashcombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombecombe,False,False,False,True,-6.791668653488671,-6.7916693687438965,2258,2104,4208
LEARNED,4.0,A-s11-d3-t4096,4096,semantic,slate,"slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate
slate",True,True,True,False,4.939493657060666,-3.242402453906834e-05,1194,1057,4208
LEARNED,4.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,KP-4532-QZ-ZB-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT,False,False,False,False,0.2053889036178589,-0.836129903793335,1201,1057,4208
LEARNED,4.0,A-s11-d3-t4096,4096,number,"40,087","40,0878 credits.",False,False,False,False,2.1560271084308624,-0.009332627058029175,1164,1057,4208
LEARNED,4.0,A-s11-d3-t4096,4096,date,2031-05-26,"2031-05-20
</think>

2031-05-20",False,False,False,True,0.0,-0.06932497769594193,1177,1057,4208
LEARNED,4.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,c57521a6383ce87e864532768888888888888888888888888,False,False,False,False,1.4577865600585938,-0.3930546045303345,1199,1057,4208
LEARNED,4.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,"/opt/vestry/spool/kx33.log
/opt/vestry/spool/kx33.log
/opt/vestry/spool/kx33.log
/opt/vestry/spool/kx33.log",False,False,False,False,0.768790677189827,-0.2242455929517746,1200,1057,4208
LEARNED,4.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,https://relay.example.org/rel/130544.png?token=rt75241624384788878878878878878,False,False,False,False,-0.08214715123176575,-0.3299330770969391,1200,1057,4208
LEARNED,4.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,Ingrid Sorley Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brann,True,True,True,False,-0.006859719753265381,-0.28821849822998047,1201,1057,4208
LEARNED,4.0,A-s11-d3-t4096,4096,composition,Draywell,Draywell Ashcombe (Ashcombe) in the Ashcombe Mountains.,False,True,True,True,3.2502512383507565,-0.0005097937537357211,1179,1057,4208
LEARNED_JOINT,4.0,A-s11-d3-t4096,4096,semantic,slate,"slate teal
slate teal
slate teal
slate teal
slate teal
slate teal
slate teal
slate teal
slate teal
slate teal
slate teal
slate teal",False,True,True,True,4.250020933221094,-0.00010972016025334597,1189,1052,4208
LEARNED_JOINT,4.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,RT-7321-KP-XD-RT-7321-KP-XD-RT-7321-KP-XD-RT-7321-KP-XD-RT-73,True,True,True,False,0.04544605314731598,-0.07261762768030167,1196,1052,4208
LEARNED_JOINT,4.0,A-s11-d3-t4096,4096,number,"40,087","40,087 in credits.",True,True,True,False,3.1331727786455303,-0.0021652893628925085,1159,1052,4208
LEARNED_JOINT,4.0,A-s11-d3-t4096,4096,date,2031-05-26,2031-05-20.,False,False,False,True,-1.7750000478054062,-1.7750074863433838,1160,1052,4208
LEARNED_JOINT,4.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,c57db5283834ce87d83357163834f7a763834f7a763834f7a7,False,False,False,False,-1.2012787461280823,-2.096203565597534,1194,1052,4208
LEARNED_JOINT,4.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,"/opt/vestry/spool/kx52.log
/opt/vestry/spool/kx52.log
/opt/vestry/spool/kx52.log
/opt/vestry/spool/kx52.log",False,False,False,True,-1.4283461346640252,-1.4290553331375122,1195,1052,4208
LEARNED_JOINT,4.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,https://relay.example.org/rel/1351175838368ce78368368368368368368368368,False,False,False,False,-0.15246129035949707,-0.7201159000396729,1195,1052,4208
LEARNED_JOINT,4.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,Ingrid Sorley Ashgrove Ashgrove Ashgrove Ashgrove Ashgrove Ashgrove Ashgrove Ashgrove Ashgrove Ashgrove Ashgrove Ashgrove Ashgrove Ashgrove Ashgro,True,True,True,False,1.8023834313207772,-9.631263674236834e-05,1196,1052,4208
LEARNED_JOINT,4.0,A-s11-d3-t4096,4096,composition,Draywell,Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe Ashcombe,False,False,False,True,-4.5418225526841525,-4.5418243408203125,1206,1052,4208
RANDOM,4.0,A-s11-d3-t4096,4096,semantic,slate,"slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey",True,True,True,False,2.999560710042715,-0.02635085955262184,1194,1057,4208
RANDOM,4.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,RT-3218-RT-3218-RT-3218-RT-3218-RT-3218-RT-3218-RT-3218,False,False,False,False,0.7047873735427856,-1.6509002447128296,1201,1057,4208
RANDOM,4.0,A-s11-d3-t4096,4096,number,"40,087","21,987.62 credits
</think>

21,987.62 credits",False,False,False,False,-0.13257718086242676,-2.0420777797698975,1178,1057,4208
RANDOM,4.0,A-s11-d3-t4096,4096,date,2031-05-26,"2030-09-27
</think>

2030-09-27",False,False,False,False,-0.062499940395355225,-0.8606244921684265,1177,1057,4208
RANDOM,4.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,d87c3e825050458780504587805045878050458780504587,False,False,False,False,0.269451379776001,-3.034888744354248,1199,1057,4208
RANDOM,4.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,"/opt/vestry/spool/kx21.log
/opt/vestry/spool/kx21.log
/opt/vestry/spool/kx21.log
/opt/vestry/spool/kx21.log",False,False,False,False,-0.5685240626335144,-1.0367355346679688,1200,1057,4208
